9.901066617645441336e-04 4.310794258596356667e+04
1.014818183903818619e-03 4.410547403675061651e+04
1.040146467196231611e-03 4.512469085371781694e+04
1.066106905040775004e-03 4.616598910879247705e+04
1.092715275031738448e-03 4.722975834245906299e+04
1.119987748547617793e-03 4.831638647153573402e+04
1.147940900579365710e-03 4.942626397623282537e+04
1.176591719803923115e-03 5.055978375224028423e+04
1.205957618909181406e-03 5.171734093550950638e+04
1.236056445176636790e-03 5.289933271774031164e+04
1.266906491328168840e-03 5.410615815236223716e+04
1.298526506643539555e-03 5.533821795080412267e+04
1.330935708355372510e-03 5.659591406820409611e+04
1.364153793328519524e-03 5.787964422277402628e+04
1.398200950030945239e-03 5.918980060253167903e+04
1.433097870803367278e-03 6.052677475171957485e+04
1.468865764435141026e-03 6.189095753866167797e+04
1.505526369054013347e-03 6.328273883201721037e+04
1.543101965337585540e-03 6.470250716435866343e+04
1.581615390054513836e-03 6.615064938291309227e+04
1.621090049943674791e-03 6.762755028731722268e+04
1.661549935939742820e-03 6.913359224271646235e+04
1.703019637753796231e-03 7.066914715612403234e+04
1.745524358817859140e-03 7.223456178191160143e+04
1.789089931602408715e-03 7.383017299508790893e+04
1.833742833316203986e-03 7.545631057682241953e+04
1.879510201997948785e-03 7.711329663028054347e+04
1.926419853009578948e-03 7.880144497982511530e+04
1.974500295941194420e-03 8.052106055367538647e+04
2.023780751937922281e-03 8.227243875015096273e+04
2.074291171459210787e-03 8.405586478766059736e+04
2.126062252481394910e-03 8.587161009421721974e+04
2.179125459154539982e-03 8.771991135864259559e+04
2.233513040924957772e-03 8.960098000164459518e+04
2.289258052134973166e-03 9.151501119154610205e+04
2.346394372111880282e-03 9.346218303162774828e+04
2.404956725758280491e-03 9.544265567740180995e+04
2.464980704656327508e-03 9.745657043867207540e+04
2.526502788698708254e-03 9.950404886714860913e+04
2.589560368259476598e-03 1.015851918304613791e+05
2.654191766918270832e-03 1.037000778988590901e+05
2.720436264751655616e-03 1.058487426945039915e+05
2.788334122205808358e-03 1.080311729210656486e+05
2.857926604565016755e-03 1.102473257209343574e+05
2.929256007030874888e-03 1.124971287632099411e+05
3.002365680427413960e-03 1.147804791138326982e+05
3.077300057547809661e-03 1.170972421012428385e+05
3.154104680158625624e-03 1.194472501794907148e+05
3.232826226678090203e-03 1.218303017908295878e+05
3.313512540545132321e-03 1.242461602154273278e+05
3.396212659296497186e-03 1.266945370632649865e+05
3.480976844369567964e-03 1.291750599629554490e+05
3.567856611649022121e-03 1.316873049352992093e+05
3.656904762775880537e-03 1.342308028084463440e+05
3.748175417238000517e-03 1.368050379632993427e+05
3.841724045261457263e-03 1.394094471015578019e+05
3.937607501522897950e-03 1.420434180401418125e+05
4.035884059703250155e-03 1.447062885358848143e+05
4.136613447903871033e-03 1.473973451444964739e+05
4.239856884946623973e-03 1.501158129797466390e+05
4.345677117579934551e-03 1.528607870689876727e+05
4.454138458613465627e-03 1.556312640295776073e+05
4.565306826004565839e-03 1.584261758261308714e+05
4.679249782920274527e-03 1.612443889255616232e+05
4.796036578799164896e-03 1.640847032881384657e+05
4.915738191438097371e-03 1.669458514442494197e+05
5.038427370129320258e-03 1.698264976634483901e+05
5.164178679874256023e-03 1.727252372224576829e+05
5.293068546700776394e-03 1.756405942534930655e+05
5.425175304111524988e-03 1.785709714469874161e+05
5.560579240691514852e-03 1.815146347719963233e+05
5.699362648903969104e-03 1.844697680100436264e+05
5.841609875103960861e-03 1.874344761110739782e+05
5.987407370800404416e-03 1.904067851628492936e+05
6.136843745197384167e-03 1.933846425336156681e+05
6.290009819046888523e-03 1.963659171962660621e+05
6.446998679845600613e-03 1.993484002420657489e+05
6.607905738409322258e-03 2.023298055545848329e+05
6.772828786859402990e-03 2.053077002876104671e+05
6.941868058056415922e-03 2.082793525590729259e+05
7.115126286517239017e-03 2.112418974349612545e+05
7.292708770852457563e-03 2.141923789985783224e+05
7.474723437762212722e-03 2.171277524364140118e+05
7.661280907629172687e-03 2.200448864576065680e+05
7.852494561748694230e-03 2.229405660562888370e+05
8.048480611236899854e-03 2.258114956252455013e+05
8.249358167658593644e-03 2.286543024283807608e+05
8.455249315417955394e-03 2.314655027287260746e+05
8.666279185956009962e-03 2.342412075250007911e+05
8.882576033799870555e-03 2.369772708092317916e+05
9.104271314510177168e-03 2.396694608985506929e+05
9.331499764573857394e-03 2.423134683691933460e+05
9.564399483290970949e-03 2.449049131364136992e+05
9.803112016705292642e-03 2.474393521071175637e+05
1.004778244362966068e-02 2.499122874050523096e+05
1.029855946381843558e-02 2.523191751655779954e+05
1.055559548834051481e-02 2.546554274779545958e+05
1.081904673220800139e-02 2.569161513519290893e+05
1.108907330931669342e-02 2.590960708034165436e+05
1.136583932975620236e-02 2.611898609563721111e+05
1.164951299954865988e-02 2.631921844519971055e+05
1.194026672287687788e-02 2.650977060600421391e+05
1.223827720686388940e-02 2.669011080021249945e+05
1.254372556896763205e-02 2.685971059523446602e+05
1.285679744705610014e-02 2.701804656744846725e+05
1.317768311222966733e-02 2.716460201828738209e+05
1.350657758445941541e-02 2.729884231542511261e+05
1.384368075111153291e-02 2.742015580419833423e+05
1.418919748842997763e-02 2.752792351008300320e+05
1.454333778605102628e-02 2.762153918544271728e+05
1.490631687462564033e-02 2.770041195440892479e+05
1.527835535662702519e-02 2.776396902277711197e+05
1.565967934042300155e-02 2.781165844039238291e+05
1.605052057769449855e-02 2.784295190234202892e+05
1.645111660428390590e-02 2.785734757414771593e+05
1.686171088455874420e-02 2.785437053086322267e+05
1.728255295937846520e-02 2.783355548231760622e+05
1.771389859775417130e-02 2.779445989376915968e+05
1.815600995229363357e-02 2.773667920163448434e+05
1.860915571852591113e-02 2.765984988652599859e+05
1.907361129820255713e-02 2.756365234243467567e+05
1.954965896667440126e-02 2.744781364620225504e+05
2.003758804444595240e-02 2.731211020416049287e+05
2.053769507301147004e-02 2.715637025251453742e+05
2.105028399507960848e-02 2.698047783273521927e+05
2.157566633929631009e-02 2.678444201008093078e+05
2.211416140957785451e-02 2.656841957253153087e+05
2.266609647916961040e-02 2.633262754704377148e+05
2.323180698954804835e-02 2.607733676928942441e+05
2.381163675428716806e-02 2.580287181277122872e+05
2.440593816801289728e-02 2.550961066473732644e+05
2.501507242057289179e-02 2.519798414415044535e+05
2.563940971655153875e-02 2.486847505862468679e+05
2.627932950026385869e-02 2.452161711381785281e+05
2.693522068636467273e-02 2.415815964238476008e+05
2.760748189621363424e-02 2.377945840999615612e+05
2.829652170013944104e-02 2.338698769483075885e+05
2.900275886575074194e-02 2.298220395154335711e+05
2.972662261244420762e-02 2.256653937750058540e+05
3.046855287226500966e-02 2.214139604285208043e+05
3.122900055727781746e-02 2.170814059271737642e+05
3.200842783361110971e-02 2.126809952358239098e+05
3.280730840234094559e-02 2.082255503030979307e+05
3.362612778738539171e-02 2.037283050305681245e+05
3.446538363058429533e-02 1.992100824038436403e+05
3.532558599414366979e-02 1.946947226230740198e+05
3.620725767062888539e-02 1.902043290873689402e+05
3.711093450069443550e-02 1.857592288346561836e+05
3.803716569874405345e-02 1.813780036960328289e+05
3.898651418671863350e-02 1.770775413315410842e+05
3.995955693621520283e-02 1.728731032359176315e+05
4.095688531914423031e-02 1.687784069591191947e+05
4.197910546713920499e-02 1.648058031972218887e+05
4.302683863993630314e-02 1.609666791630102089e+05
4.410072160294845750e-02 1.572712575033848989e+05
4.520140701426266644e-02 1.537285915222084441e+05
4.632956382129659739e-02 1.503466910099393281e+05
4.748587766735485466e-02 1.471326511473576829e+05
4.867105130833251914e-02 1.440915901029154775e+05
4.988580503981852182e-02 1.412184443908523244e+05
5.113087713485930247e-02 1.385038067881477473e+05
5.240702429264806894e-02 1.359388764841493103e+05
5.371502209841301501e-02 1.335140732359687390e+05
5.505566549478298904e-02 1.312109528531019751e+05
5.642976926491838352e-02 1.290082674764145631e+05
5.783816852769983058e-02 1.268849425903728988e+05
5.928171924527614323e-02 1.248133019143954589e+05
6.076129874328003999e-02 1.227640804608864273e+05
6.227780624402718540e-02 1.207072801768243371e+05
6.383216341302350161e-02 1.186109017202883842e+05
6.542531491911221520e-02 1.164438759847181063e+05
6.705822900860163027e-02 1.141748257313683862e+05
6.873189809372155790e-02 1.117759070942653489e+05
7.044733935576739936e-02 1.092251359222584870e+05
7.220559536329738959e-02 1.065057606333553413e+05
7.400773470575941482e-02 1.036073111675085092e+05
7.585485264293156948e-02 1.005283934326965391e+05
7.774807177057237173e-02 9.727731110986317799e+04
7.968854270268414808e-02 9.387570295832179545e+04
8.167744477080517151e-02 9.035222702897810086e+04
8.371598674075418633e-02 8.674079834772099275e+04
8.580540754726455333e-02 8.308886762880357855e+04
8.794697704695333962e-02 7.945020033721296932e+04
9.014199679008369492e-02 7.587793969704654592e+04
9.239180081158850089e-02 7.242619215938264097e+04
9.469775644183753283e-02 6.914661363842949504e+04
9.706126513763964347e-02 6.608499815235534334e+04
9.948376333398556426e-02 6.327712799128532788e+04
1.019667233170492432e-01 6.074748596394994092e+04
1.045116541189771014e-01 5.850772158921454684e+04
1.071201024350106334e-01 5.655233738478974556e+04
1.097936535634985722e-01 5.486175366184611630e+04
1.125339323693707594e-01 5.340264094536979974e+04
1.153426042716578365e-01 5.212655814915842348e+04
1.182213762556589831e-01 5.097313634363871097e+04
1.211719979103710182e-01 4.987373500269395299e+04
1.241962624918109825e-01 4.875676006298501306e+04
1.272960080128762717e-01 4.755625411883871857e+04
1.304731183604072309e-01 4.621932564999056922e+04
1.337295244401291716e-01 4.470990035010988504e+04
1.370672053501711674e-01 4.301521971246623434e+04
1.404881895838725747e-01 4.115517277408774680e+04
1.439945562626113451e-01 3.917294933839047007e+04
1.475884363994006965e-01 3.713221363375723013e+04
1.512720141940242236e-01 3.511065343604743975e+04
1.550475283604941523e-01 3.318693299344429397e+04
1.589172734876422022e-01 3.142899399086822450e+04
1.628836014336680071e-01 2.988484112904775975e+04
1.669489227554933342e-01 2.857699109727172254e+04
1.711157081737915420e-01 2.749811301118476695e+04
1.753864900745802091e-01 2.661066825571965092e+04
1.797638640482928929e-01 2.585583539860168094e+04
1.842504904672626342e-01 2.516214493873084211e+04
1.888490961025782733e-01 2.445352455984463813e+04
1.935624757812927643e-01 2.366062500999914118e+04
1.983934940849952089e-01 2.274252397602592100e+04
2.033450870907748953e-01 2.170071245555467249e+04
2.084202641556388291e-01 2.057615235453787682e+04
2.136221097454631124e-01 1.943330347995630291e+04
2.189537853095943343e-01 1.834053903659528078e+04
2.244185312022368428e-01 1.735457530178936577e+04
2.300196686517961830e-01 1.650908292094917852e+04
2.357606017793718867e-01 1.580759642997240371e+04
2.416448196676312110e-01 1.522331790114310570e+04
2.476758984813171305e-01 1.470421293558799152e+04
2.538575036406826024e-01 1.418772987098197882e+04
2.601933920491675267e-01 1.362863451515408269e+04
2.666874143766781446e-01 1.300947660620582246e+04
2.733435173998516321e-01 1.234290952072511755e+04
2.801657464007304421e-01 1.166826630438653592e+04
2.871582476253050076e-01 1.103479495424434026e+04
2.943252708034154175e-01 1.047717260845610872e+04
3.016711717315482266e-01 1.000134823697993488e+04
3.092004149200942575e-01 9.585658453491425462e+03
3.169175763066801599e-01 9.195781664029047533e+03
3.248273460372166910e-01 8.799120886749771671e+03
3.329345313163612485e-01 8.378683702851592898e+03
3.412440593291214408e-01 7.946132970753681548e+03
3.497609802353791597e-01 7.525356876514516443e+03
3.584904702391504827e-01 7.138621136020412450e+03
3.674378347344521289e-01 6.795898599777582604e+03
3.766085115296825547e-01 6.485454632558049525e+03
3.860080741524802850e-01 6.188636943066690037e+03
3.956422352370626561e-01 5.891244886845360270e+03
4.055168499961115391e-01 5.592452958675503396e+03
4.156379197793087510e-01 5.302427855887089208e+03
4.260115957206902504e-01 5.031646935431149359e+03
4.366441824770280755e-01 4.782678250571936587e+03
4.475421420595205313e-01 4.550173970702922816e+03
4.587120977611137129e-01 4.326770707855252112e+03
4.701608381818422888e-01 4.107346466308337767e+03
4.818953213546395276e-01 3.894928635815418147e+03
4.939226789741158474e-01 3.694071780525535814e+03
5.062502207308859914e-01 3.507026381024250895e+03
5.188854387540714486e-01 3.330267842396476681e+03
5.318360121646842353e-01 3.159673881066323247e+03
5.451098117426498302e-01 2.995845712719747553e+03
5.587149047103180388e-01 2.839970378675265692e+03
5.726595596353594164e-01 2.692883917106868466e+03
5.869522514560328030e-01 2.553634643696781040e+03
6.016016666318718675e-01 2.420461561894398528e+03
6.166167084229282613e-01 2.293323462596040372e+03
6.320065023007749305e-01 2.172831219694595347e+03
6.477804014945621747e-01 2.058663217203808927e+03
6.639479926754887629e-01 1.950075268988330436e+03
6.805191017831547784e-01 1.846696886829431833e+03
6.975037999973278113e-01 1.748483629969749472e+03
7.149124098587581466e-01 1.655339680938800029e+03
7.327555115427544230e-01 1.566994292320333443e+03
7.510439492893437041e-01 1.483151298492252863e+03
7.697888379939159531e-01 1.403552064043934934e+03
7.890015699623591505e-01 1.328000832891820210e+03
8.086938218347983209e-01 1.256318333381455204e+03
8.288775616821295600e-01 1.188330533504034292e+03
8.495650562796832617e-01 1.123863441508427513e+03
8.707688785624194683e-01 1.062744871330288333e+03
8.925019152662000410e-01 1.004810237172354618e+03
9.147773747597658378e-01 9.499024720999957481e+02
9.376087950721959663e-01 8.978717923871917037e+02
9.610100521207161073e-01 8.485756649112553305e+02
9.849953681438639030e-01 8.018781935342522047e+02
1.009579320345124209e+00 7.576497226890243155e+02
1.034776849752309769e+00 7.157665834847309725e+02
1.060603270298042800e+00 6.761108481366402430e+02
1.087074278126884064e+00 6.385700901716154476e+02
1.114205961134746570e+00 6.030371202111859930e+02
1.142014808746399934e+00 5.694097806981302483e+02
1.170517721937006428e+00 5.375907661616470250e+02
1.199732023503778722e+00 5.074874158765855441e+02
1.229675468593999010e+00 4.790115130043138265e+02
1.260366255495814380e+00 4.520790911039892421e+02
1.291823036698328986e+00 4.266102478267236506e+02
1.324064930227762948e+00 4.025289655847529389e+02
1.357111531266532278e+00 3.797629308791356948e+02
1.390982924062324821e+00 3.582433586131915604e+02
1.425699694134409556e+00 3.379048537684262214e+02
1.461282940784594864e+00 3.186852609792313160e+02
1.497754289920442128e+00 3.005255165240708379e+02
1.535135907198521998e+00 2.833695062821259967e+02
1.573450511495723569e+00 2.671639294652513286e+02
1.612721388716753745e+00 2.518581679379525724e+02
1.652972405946282253e+00 2.374041609410404590e+02
1.694228025954286565e+00 2.237562798816047120e+02
1.736513322063429454e+00 2.108711915254162363e+02
1.779853993387506161e+00 1.987077728035425253e+02
1.824276380450215562e+00 1.872270160276845274e+02
1.869807481193751286e+00 1.763919267444687193e+02
1.916474967386959882e+00 1.661674260826447664e+02
1.964307201442982098e+00 1.565202574359071832e+02
2.013333253656675925e+00 1.474188973141041856e+02
2.063582919872239962e+00 1.388334702004949861e+02
2.115086739591795606e+00 1.307356667098217997e+02
2.167876014535931262e+00 1.230986566969711333e+02
2.221982827667491112e+00 1.158970189985064536e+02
2.277440062690166744e+00 1.091066806294201257e+02
2.334281424033736840e+00 1.027048491628346056e+02
2.392541457338133615e+00 9.666994794237317024e+01
2.452255570448710120e+00 9.098155435765788468e+01
2.513460054935568344e+00 8.562034105165969322e+01
2.576192108149945259e+00 8.056801993342732260e+01
2.640489855831104737e+00 7.580728885009676787e+01
2.706392375277456797e+00 7.132177591680328987e+01
2.773939719095992906e+00 6.709598689729838839e+01
2.843172939544467592e+00 6.311527071074505102e+01
2.914134113481147814e+00 5.936577688010525122e+01
2.986866367937213607e+00 5.583441347246564135e+01
3.061413906327464129e+00 5.250880714099685775e+01
3.137822035315172453e+00 4.937726517029675222e+01
3.216137192347450213e+00 4.642873943104043377e+01
3.296406973877854973e+00 4.365279215388465417e+01
3.378680164293387911e+00 4.103956533998389489e+01
3.463006765563456213e+00 3.857975858197507080e+01
3.549438027628865733e+00 3.626459013340456039e+01
3.638026479549202552e+00 3.408576470098986988e+01
3.728825961427677971e+00 3.203544762264446888e+01
3.821891657132728159e+00 3.010624034739711163e+01
3.917280127836305859e+00 2.829115714836163420e+01
4.015049346389233165e+00 2.658360301156748662e+01
4.115258732554511134e+00 2.497735264579711867e+01
4.217969189119996187e+00 2.346653010771052905e+01
4.323243138912382655e+00 2.204558142562593304e+01
4.431144562735047643e+00 2.070925976407305313e+01
4.541739038252670113e+00 1.945261784719099651e+01
4.655093779846438906e+00 1.827099161123189575e+01
4.771277679463943322e+00 1.715998437426412337e+01
4.890361348488624138e+00 1.611545186674456076e+01
5.012417160654210946e+00 1.513348807762216097e+01
5.137519296030250260e+00 1.421041187293340968e+01
5.265743786105423929e+00 1.334275435234602369e+01
5.397168559996134540e+00 1.252724860078684799e+01
5.531873491808277699e+00 1.176082008662788425e+01
5.669940449181194886e+00 1.104057179490963847e+01
5.811453343043159414e+00 1.036377368075697980e+01
5.956498178608687688e+00 9.727853327908411174e+00
6.105163107648667875e+00 9.130387110646696058e+00
6.257538482065065466e+00 8.569091833286906379e+00
6.413716908802777006e+00 8.041816822620598160e+00
6.573793306131974212e+00 7.546536449903425314e+00
6.737864961335247038e+00 7.081342786604025719e+00
6.906031589834383588e+00 6.644437572760361732e+00
7.078395395793005029e+00 6.234127353016146067e+00
7.255061134231674203e+00 5.848818228439737865e+00
7.436136174693316114e+00 5.487010127205424581e+00
7.621730566497634918e+00 5.147291395066800668e+00
7.811957105624165898e+00 4.828333690219793972e+00
8.006931403264623270e+00 4.528887165913076274e+00
8.206771956086274855e+00 4.247775925042375000e+00
8.411600218248834082e+00 3.983893741036587333e+00
8.621540675218927419e+00 3.736200203533341924e+00
8.836720919426793941e+00 3.503716841581979047e+00
9.057271727811249562e+00 3.285523301010707442e+00
9.283327141300084406e+00 3.080753954753574053e+00
9.515024546274135631e+00 2.888594715168070870e+00
9.752504758064581836e+00 2.708280027506513310e+00
9.995912106534282415e+00 2.539090034547627717e+00
1.024539452379490534e+01 2.380347902926620129e+00
1.050110363411353553e+01 2.231417301711697387e+00
1.076319484606310617e+01 2.091699839860612364e+00
1.103182744697279105e+01 1.960632617347180640e+00
1.130716469973572202e+01 1.837686594190232947e+00
1.158937394203288207e+01 1.722364657118423015e+00
1.187862668803347965e+01 1.614199720756772871e+00
1.217509873263355757e+01 1.512752939947738851e+00
1.247897025829639261e+01 1.417612026816265747e+00
1.279042594455918724e+01 1.328389666548969616e+00
1.310965508027314463e+01 1.244722026197535580e+00
1.343685167864474828e+01 1.166267422525028241e+00
1.377221459514832702e+01 1.092705381745784354e+00
1.411594764838151761e+01 1.023734999280027980e+00
1.446825974393711256e+01 9.590735550396648490e-01
1.482936500136650970e+01 8.984554376732796221e-01
1.519948288431213435e+01 8.416311314954606493e-01
1.557883833388745032e+01 7.883662617908467896e-01
1.596766190538624564e+01 7.384406952433424376e-01
1.636618990840380405e+01 6.916476924140941840e-01
1.677466455045532001e+01 6.477930829834828153e-01
1.719333408417880804e+01 6.066939073049990583e-01
1.762245295821196578e+01 5.681778704096899224e-01
1.806228197183468254e+01 5.320834203814736041e-01
1.851308843347115740e+01 4.982591082173324915e-01
1.897514632314816296e+01 4.665629529113412555e-01
1.944873645900764814e+01 4.368618468252248310e-01
1.993414666797559676e+01 4.090309987540058367e-01
2.043167196069034119e+01 3.829534122648952099e-01
2.094161471079685910e+01 3.585193981116563400e-01
2.146428483871594750e+01 3.356267033353035889e-01
2.199999999999999645e+01 3.141808214866861904e-01
